datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
12/3/11 17:00,1,0,0,1,18.86,22.725,44,22.0028,99,114,213
11/3/12 22:00,1,0,0,1,16.4,20.455,54,12.998,13,81,94
18/4/11 23:00,2,0,1,1,20.5,24.24,59,16.9979,11,35,46
19/4/11 10:00,2,0,1,2,20.5,24.24,72,15.0013,15,60,75
19/10/12 13:00,4,0,1,1,25.42,29.545,73,15.0013,87,288,375
15/8/12 1:00,3,0,1,1,29.02742342,32.3393245,61,0,4,25,57
10/2/12 17:00,1,0,1,2,13.94,16.665,42,12.998,15,381,396
14/9/11 20:00,3,0,1,2,30.11087758,34.10471527,59,27.57863018,41,240,253
15/6/11 2:00,2,0,1,1,21.04933354,25.34202477,66,15.00942828,0,3,1
14/7/12 15:00,3,0,0,1,32.8,37.88,55,11.0014,243,317,560
6/6/11 15:00,2,0,1,1,32.28552123,35.93265582,33,13.07659286,36,139,154
19/6/11 15:00,2,0,0,2,31.83321524,33.76250265,57,6.175593995,144,191,347
3/3/12 3:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21
15/6/12 20:00,2,0,1,1,27.88,31.82,44,12.998,89,296,385
15/6/11 4:00,2,0,1,1,21.45527534,24.58724779,62,18.78743021,0,9,1
2/1/11 8:00,1,0,0,3,16.4,20.455,71,15.0013,0,8,8
11/12/11 21:00,4,0,0,1,9.02,13.635,55,0,10,53,63
10/2/11 22:00,1,0,1,1,4.92,9.85,39,0,4,47,51
10/8/11 17:00,3,0,1,1,34.44,35.605,26,19.9995,71,513,584
10/3/12 22:00,1,0,0,1,10.66,12.88,44,11.0014,19,81,100
16/5/11 0:00,2,0,1,1,21.32,25,94,7.0015,17,21,38
11/10/12 21:00,4,0,1,1,17.22,21.21,62,8.9981,24,236,260
3/2/11 3:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
14/6/12 13:00,2,0,1,1,27.88,31.82,57,11.0014,71,213,284
18/5/11 20:00,2,0,1,3,22.96,26.515,88,8.9981,24,189,213
5/1/11 16:00,1,0,1,1,12.3,15.91,28,6.0032,4,85,89
19/8/11 9:00,3,0,1,1,28.7,32.575,65,8.9981,31,187,218
13/10/11 20:00,4,0,1,1,25.42,28.79,83,19.0012,15,166,181
15/3/12 9:00,1,0,1,1,19.68,23.485,77,6.0032,30,285,315
3/2/11 20:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
12/4/11 16:00,2,0,1,2,19.68,23.485,77,26.0027,19,80,99
14/5/11 17:00,2,0,0,2,22.96,26.515,88,12.998,78,194,272
19/2/11 18:00,1,0,0,1,14.85923562,16.79565057,26,30.12741186,24,71,84
13/9/11 20:00,3,0,1,1,27.06,31.06,74,12.998,31,241,272
3/1/12 22:00,1,0,1,1,4.1,5.305,46,16.9979,0,33,33
9/7/11 2:00,3,0,0,1,26.24,28.79,89,11.0014,12,43,55
4/2/11 20:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
5/8/11 8:00,3,0,1,1,28.7,32.575,65,15.0013,39,415,454
13/5/12 13:00,2,0,0,1,27.88,31.82,54,16.9979,255,347,602
7/6/11 7:00,2,0,1,2,26.24,30.305,69,12.998,23,311,334
16/3/11 15:00,1,0,1,2,16.4,20.455,76,16.9979,22,79,101
12/8/11 16:00,3,0,1,1,33.62,35.605,28,0,68,266,334
18/1/12 10:00,1,0,1,1,12.3,13.635,42,31.0009,5,88,93
6/9/12 18:00,3,0,1,1,30.52245826,32.48842535,67,18.27989379,71,750,836
6/5/12 18:00,2,0,0,2,24.50059179,30.53002493,63,11.04990753,125,329,469
9/8/11 15:00,3,0,1,1,35.26,38.635,39,19.0012,58,106,164
14/5/12 11:00,2,0,1,2,22.96,26.515,83,15.0013,12,67,79
17/11/12 17:00,4,0,0,1,15.58,19.695,40,11.0014,101,302,403
1/3/12 20:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254
12/6/11 19:00,2,0,0,1,28.7,33.335,74,7.0015,67,156,223
11/9/12 16:00,3,0,1,1,28.7,31.82,28,8.9981,99,437,536
11/7/11 19:00,3,0,1,1,34.44,41.665,59,22.0028,80,293,373
19/9/12 10:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192
2/8/11 13:00,3,0,1,1,35.26,37.12,30,15.0013,50,153,203
12/4/11 5:00,2,0,1,2,22.14,25.76,68,8.9981,1,15,16
5/3/11 16:00,1,0,0,2,19.68,23.485,59,19.9995,74,130,204
10/1/12 16:00,1,0,1,1,17.22,21.21,38,23.9994,15,225,240
2/8/11 2:00,3,0,1,1,27.88,31.82,69,0,2,6,8
13/2/12 19:00,1,0,1,1,13.94,16.665,25,8.9981,7,256,263
4/1/12 12:00,1,0,1,2,4.1,5.305,46,12.998,9,75,84
12/9/12 13:00,3,0,1,1,28.7,31.82,34,8.9981,85,238,323
3/5/12 19:00,2,0,1,1,28.7,32.575,61,12.998,55,467,522
8/7/11 1:00,3,0,1,1,29.52,34.85,79,0,9,25,34
11/6/12 5:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37
4/4/11 7:00,2,0,1,2,18.04,21.97,54,16.9979,7,150,157
4/3/12 17:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263
3/1/11 6:00,1,0,1,1,6.088020333,5.038103775,49,26.34560791,0,15,25
10/3/12 22:00,1,0,0,1,11.2838875,12.76514559,42,11.4894686,25,77,70
4/7/11 9:00,3,1,0,2,29.52,34.09,66,6.0032,142,96,238
14/3/12 1:00,1,0,1,1,21.32,25,63,6.0032,2,25,27
7/6/11 15:00,2,0,1,2,33.62,37.12,41,22.0028,56,127,183
2/12/12 8:00,4,0,0,2,10.66,14.395,93,6.0032,12,81,93
14/1/12 17:00,1,0,0,1,9.84,11.365,41,16.9979,15,129,144
16/9/11 11:00,3,0,1,2,20.5,24.24,51,8.9981,40,139,179
14/7/12 10:00,3,0,0,2,29.9248982,35.5676499,72,6.787053522,115,261,395
17/3/11 22:00,1,0,1,1,16.4,20.455,66,15.0013,17,70,87
2/5/11 19:00,2,0,1,2,25.42,30.305,69,8.9981,46,268,314
2/2/12 2:00,1,0,1,2,17.75653799,21.63729574,70,9.482370984,2,32,3
18/4/12 8:00,2,0,1,3,20.5,24.24,39,12.998,25,551,576
7/4/12 2:00,2,0,0,1,14.76,16.665,29,23.9994,11,25,36
13/10/12 18:00,4,0,0,1,18.86,22.725,44,8.9981,174,299,473
1/4/11 3:00,2,0,1,2,9.84,11.365,93,16.9979,0,4,4
4/5/11 4:00,2,0,1,3,15.58,19.695,94,22.0028,1,2,3
12/5/11 19:00,2,0,1,2,24.6,30.305,64,12.998,59,305,364
1/6/11 20:00,2,0,1,2,30.34,35.605,79,16.9979,23,233,256
3/9/11 19:00,3,0,0,1,28.7,33.335,74,8.9981,147,148,295
11/11/12 5:00,4,0,0,1,12.61544648,15.63173385,84,8.572453414,0,17,10
12/7/11 11:00,3,0,1,1,33.62,38.635,52,11.0014,39,86,125
3/10/12 2:00,4,0,1,2,25.42,27.275,94,0,2,7,9
8/4/12 10:00,2,0,0,1,19.95561686,24.1603511,26,15.30182577,108,198,306
15/10/12 2:00,4,0,1,2,23.78,27.275,64,23.9994,1,5,6
13/11/12 3:00,4,0,1,3,14.76,16.665,87,23.9994,2,3,5
3/12/11 18:00,4,0,0,1,13.94,16.665,53,8.9981,31,193,224
15/8/12 18:00,3,0,1,1,30.34,33.335,51,15.0013,80,768,848
9/5/12 20:00,2,0,1,3,20.33713064,23.01673649,85,15.40843152,0,59,60
7/2/12 21:00,1,0,1,1,13.94,17.425,61,7.0015,20,170,190
18/9/11 10:00,3,0,0,1,20.5,24.24,72,11.0014,82,178,260
9/12/12 1:00,4,0,0,2,16.4,20.455,87,7.0015,17,85,102
15/11/11 21:00,4,0,1,2,20.5,24.24,77,6.0032,23,145,168
1/6/12 3:00,2,0,1,2,25.42,29.545,73,6.0032,0,4,4
18/5/11 21:00,2,0,1,1,21.32,25,88,0,11,74,85
6/1/12 10:00,1,0,1,1,10.66,12.88,65,12.998,14,102,116
12/12/12 22:00,4,0,1,2,12.13038902,13.36477978,55,16.23405227,10,122,106
3/7/12 3:00,3,0,1,1,28.7,32.575,65,8.9981,0,2,2
19/2/12 0:00,1,0,0,2,13.94,15.15,39,23.9994,9,65,74
2/5/11 20:00,2,0,1,2,25.42,30.305,69,8.9981,44,174,218
17/5/11 19:00,2,0,1,1,24.6,29.545,69,16.9979,51,298,349
3/10/11 6:00,4,0,1,2,14.76,18.94,71,0,3,91,94
11/2/12 8:00,1,0,0,3,9.02,11.365,93,8.9981,1,77,78
1/1/12 13:00,1,0,0,1,18.61104687,20.11614386,59,18.70099027,80,120,262
10/9/11 3:00,3,0,0,1,23.19953985,27.02694491,100,8.697603703,8,18,44
2/10/11 12:00,4,0,0,2,16.4,20.455,62,12.998,78,243,321
17/6/11 16:00,2,0,1,1,31.16,34.09,45,11.0014,69,286,355
12/3/11 23:00,1,0,0,1,15.58,19.695,66,6.0032,11,38,49
7/7/11 9:00,3,0,1,1,30.34,34.85,70,11.0014,25,154,179
5/6/12 23:00,2,0,1,1,22.14,25.76,56,6.0032,20,93,113
7/3/12 23:00,1,0,1,1,18.04,21.97,62,22.0028,4,58,62
5/4/12 23:00,2,0,1,1,16.4,20.455,50,8.9981,12,124,136
19/11/12 19:00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406
9/8/12 16:00,3,0,1,1,35.26,38.635,39,16.9979,97,320,417
16/11/12 3:00,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
5/9/11 21:00,3,1,0,2,27.06,29.545,94,19.9995,20,40,60
2/7/11 8:00,3,0,0,1,27.88,31.82,57,0,38,94,132
3/10/11 7:00,4,0,1,2,14.76,17.425,71,8.9981,8,241,249
4/5/11 1:00,2,0,1,3,20.5,24.24,82,19.0012,1,6,7
13/8/11 17:00,3,0,0,2,29.52,34.85,74,16.9979,97,172,269
5/3/11 4:00,1,0,0,2,12.3,15.15,93,11.0014,0,1,1
2/6/11 19:00,2,0,1,1,29.52,31.82,23,19.9995,58,321,379
8/3/11 5:00,1,0,1,1,8.2,11.365,69,7.0015,2,8,10
8/1/12 19:00,1,0,0,1,13.12,15.91,49,12.998,8,104,112
13/6/12 21:00,2,0,1,1,26.24,31.06,44,23.9994,79,317,396
10/4/12 23:00,2,0,1,1,14.76,16.665,40,27.9993,14,48,62
16/10/11 3:00,4,0,0,1,17.22,21.21,54,8.9981,11,31,42
18/1/12 11:00,1,0,1,1,12.3,13.635,42,26.0027,4,110,114
18/11/11 18:00,4,0,1,1,12.3,15.15,36,11.0014,16,312,328
15/2/11 7:00,1,0,1,1,8.2,9.09,32,23.9994,2,103,105
16/11/11 4:00,4,0,1,2,18.04,21.97,100,15.0013,1,3,4
7/3/11 7:00,1,0,1,1,8.2,8.335,75,27.9993,3,88,91
19/6/12 22:00,2,0,1,1,30.50247064,34.80797419,82,5.886726251,49,241,307
13/8/12 0:00,3,0,1,1,25.61687145,31.245935,61,7.445595062,11,29,43
12/12/12 4:00,4,0,1,1,12.16673257,13.84807057,61,1.32126372,5,29,29
4/2/11 16:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
14/5/11 5:00,2,0,0,2,20.5,24.24,82,7.0015,7,7,14
4/7/12 19:00,3,1,0,1,35.26,40.15,47,15.0013,177,255,432
4/10/11 18:00,4,0,1,1,22.14,25.76,64,19.0012,68,456,524
1/3/12 13:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211
13/4/11 6:00,2,0,1,3,14.94358826,18.56923812,93,16.04753247,0,34,17
8/2/11 7:00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
10/10/12 3:00,4,0,1,2,18.86,22.725,88,0,0,6,6
2/2/11 7:00,1,0,1,3,8.221729093,10.90141765,90,14.9052396,0,30,58
1/8/11 6:00,3,0,1,1,27.06,30.305,83,6.0032,3,97,100
11/6/11 23:00,2,0,0,1,27.06,31.06,74,7.0015,24,107,131
3/10/11 19:00,4,0,1,1,16.4,20.455,76,0,15,300,315
18/12/11 11:00,4,0,0,2,9.84,11.365,60,15.0013,20,168,188
13/6/11 15:00,2,0,1,1,28.7,31.82,37,30.0026,58,127,185
8/6/12 3:00,2,0,1,1,22.16547478,24.4528059,63,5.619170362,0,0,1
12/4/11 23:00,2,0,1,2,16.4,20.455,94,16.9979,8,31,39
18/8/11 6:00,3,0,1,2,26.24,29.545,78,16.9979,6,97,103
10/11/11 3:00,4,0,1,1,15.58,19.695,94,6.0032,0,11,11
16/6/11 16:00,2,0,1,3,27.06,31.06,69,12.998,36,258,294
12/11/11 20:00,4,0,0,1,17.22,21.21,50,19.0012,31,101,132
17/4/11 13:00,2,0,0,1,20.80443691,23.37197858,32,25.25325768,185,148,348
3/2/11 2:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
11/7/11 13:00,3,0,1,1,35.26,40.91,50,16.9979,22,119,141
1/9/12 4:00,3,0,0,1,28.7,32.575,70,0,3,9,12
7/5/12 11:00,2,0,1,2,22.14,25.76,73,12.998,64,149,213
1/11/11 13:00,4,0,1,1,20.06357756,24.13359723,53,11.58821452,26,147,150
12/6/12 11:00,2,0,1,3,27.06,30.305,83,23.9994,8,57,65
3/4/11 23:00,2,0,0,1,15.53153618,21.19428067,49,6.69840066,0,24,59
16/8/11 14:00,3,0,1,1,31.16,34.09,45,27.9993,65,117,182
5/9/12 4:00,3,0,1,1,28.7,33.335,79,19.0012,2,3,5
13/9/11 12:00,3,0,1,1,29.52,33.335,58,15.0013,43,144,187
8/12/12 3:00,4,0,0,2,14.76,18.18,93,7.0015,6,23,29
17/2/11 5:00,1,0,1,1,13.12,16.665,66,6.0032,1,11,12
3/10/12 9:00,4,0,1,2,25.42,28.79,83,12.998,30,332,362
12/11/11 21:00,4,0,0,1,17.22,21.21,47,19.0012,19,103,122
4/8/12 23:00,3,0,0,1,31.16,36.365,66,19.9995,61,161,222
9/10/11 10:00,4,0,0,1,22.96,26.515,68,6.0032,155,210,365
3/6/11 5:00,2,0,1,1,21.32,25,48,23.9994,4,24,28
9/4/11 5:00,2,0,0,2,12.3,14.395,93,15.0013,0,5,5
6/2/11 4:00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
16/3/11 19:00,1,0,1,2,18.04,21.97,51,22.0028,18,150,168
7/2/11 7:00,1,0,1,1,7.38,12.12,86,0,6,89,95
16/5/11 4:00,2,0,1,1,20.5,24.24,100,8.9981,1,5,6
13/5/12 6:00,2,0,0,1,21.32,25,68,11.0014,6,15,21
12/9/12 18:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
14/1/11 6:00,1,0,1,1,4.1,9.09,54,0,0,17,17
10/4/12 6:00,2,0,1,1,13.94,17.425,71,7.0015,3,100,103
7/6/11 20:00,2,0,1,1,30.34,34.09,56,8.9981,45,301,346
15/2/11 19:00,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
18/2/12 3:00,1,0,0,1,11.48,14.395,65,7.0015,3,15,18
15/9/12 15:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654
8/1/12 3:00,1,0,0,1,13.94,16.665,42,8.9981,6,26,32
16/12/12 13:00,4,0,0,2,15.97986424,18.8274994,80,12.92473051,65,291,382
5/12/11 22:00,4,0,1,2,18.04,21.97,88,8.9981,12,94,106
12/12/11 11:00,4,0,1,2,11.15310504,12.9955029,57,4.746635815,19,119,70
13/8/11 11:00,3,0,0,2,30.34,34.85,70,12.998,122,192,314
10/5/11 16:00,2,0,1,1,27.06,31.06,31,7.0015,56,271,327
17/2/11 0:00,1,0,1,1,15.44796964,16.85939688,57,12.66023066,9,34,10
11/9/12 19:00,3,0,1,1,25.42,31.06,41,12.998,56,540,596
13/12/12 0:00,4,0,1,2,12.17641132,13.69675292,54,14.52256096,22,38,56
9/11/11 1:00,4,0,1,1,13.5979072,19.3843051,83,0.12556869,0,2,1
11/10/11 23:00,4,0,1,2,22.96,26.515,83,19.0012,10,47,57
5/9/12 6:00,3,0,1,1,28.74188179,32.66505363,79,18.71922577,0,208,192
5/6/12 14:00,2,0,1,2,23.78,27.275,46,11.0014,82,194,276
6/11/11 22:00,4,0,0,1,14.76,18.94,87,0,5,40,45
3/1/12 6:00,1,0,1,1,5.74,6.06,59,19.0012,4,81,85
1/9/12 3:00,3,0,0,1,28.7,32.575,70,7.0015,6,29,35
14/3/11 13:00,1,0,1,1,15.58,19.695,36,22.0028,24,51,75
19/10/11 12:00,4,0,1,3,21.32,25,94,22.0028,13,117,130
11/1/12 11:00,1,0,1,2,10.66,14.395,87,6.0032,9,90,99
15/8/11 7:00,3,0,1,1,24.6,27.275,88,16.9979,10,248,258
1/2/12 12:00,1,0,1,1,18.04,21.97,54,7.0015,26,153,179
8/1/12 10:00,1,0,0,1,13.94,16.665,49,11.0014,27,181,208
14/11/12 17:00,4,0,1,1,13.12,15.91,49,12.998,19,564,583
16/6/11 13:00,2,0,1,2,29.66341031,33.38935338,54,17.43244336,33,138,126
18/9/11 22:00,3,0,0,2,22.14,25.76,68,6.0032,9,75,84
9/11/11 23:00,4,0,1,1,15.58,19.695,87,0,5,61,66
16/11/12 19:00,4,0,1,1,14.76,17.425,46,15.0013,26,306,332
12/9/12 2:00,3,0,1,1,21.32,25,72,6.0032,2,9,11
3/10/11 8:00,4,0,1,2,14.76,18.18,71,7.0015,13,359,372
9/12/11 20:00,4,0,1,1,10.66575224,17.07571602,84,0,8,123,173
10/5/12 15:00,2,0,1,1,22.14,25.76,37,26.0027,79,192,271
12/8/12 13:00,3,0,0,1,31.98,34.85,40,0,178,365,543
6/11/11 0:00,4,0,0,1,11.48,15.91,75,0,10,65,75
10/12/12 4:00,4,0,1,2,15.58,19.695,94,7.0015,3,9,12
16/5/11 19:00,2,0,1,1,23.16977837,27.19533979,85,17.18766639,39,263,298
14/1/12 12:00,1,0,0,1,9.02,10.605,41,16.9979,30,189,219
2/9/12 11:00,3,0,0,2,30.34,34.85,70,0,226,263,489
4/4/12 1:00,2,0,1,1,18.86,22.725,59,0,0,11,11
15/11/11 19:00,4,0,1,2,20.5,24.24,72,23.9994,27,259,286
11/8/12 3:00,3,0,0,3,25.96864335,28.56329382,82,11.17604681,2,39,40
19/11/11 4:00,4,0,0,1,10.66,11.365,48,22.0028,4,4,8
13/5/12 10:00,2,0,0,1,24.6,30.305,60,16.9979,128,222,350
12/8/11 1:00,3,0,1,1,26.24,31.06,53,8.9981,4,19,23
16/4/11 6:00,2,0,0,3,16.4,20.455,82,22.0028,1,9,10
15/12/11 5:00,4,0,1,2,13.91661778,16.09838161,72,18.73304248,0,0,22
4/3/11 19:00,1,0,1,1,13.12,15.15,61,16.9979,5,102,107
8/7/12 15:00,3,0,0,3,37.72,44.695,42,19.0012,80,218,298
3/7/12 18:00,3,0,1,2,35.26,37.12,30,0,85,542,627
3/9/11 8:00,3,0,0,1,26.24,30.305,69,11.0014,24,65,89
12/3/12 20:00,1,0,1,2,22.96,26.515,49,15.0013,49,237,286
7/4/12 3:00,2,0,0,1,14.97243401,16.44358886,31,15.47572554,8,40,1
1/3/11 19:00,1,0,1,1,12.3,15.15,49,8.9981,4,115,119
4/4/12 19:00,2,0,1,1,27.06,31.06,39,15.0013,75,419,494
13/6/12 22:00,2,0,1,1,25.42,31.06,50,19.9995,29,209,238
14/11/12 10:00,4,0,1,1,13.12,14.395,45,23.9994,18,153,171
14/8/12 23:00,3,0,1,1,29.52,34.09,66,11.0014,53,114,167
18/9/12 11:00,3,0,1,2,27.88,31.82,79,43.0006,36,115,151
9/6/11 13:00,2,0,1,1,36.9,40.91,37,6.0032,18,118,136
13/1/12 21:00,1,0,1,1,9.84,10.605,41,19.0012,7,95,102
13/12/11 0:00,4,0,1,1,9.02,13.635,80,0,1,16,17
11/1/12 17:00,1,0,1,3,13.94,15.91,87,15.0013,6,128,134
10/2/12 8:00,1,0,1,1,8.2,10.605,59,11.0014,1,447,448
5/4/12 12:00,2,0,1,1,18.04,21.97,33,0,66,210,276
4/9/12 15:00,3,0,1,1,32.8,38.635,59,31.0009,68,224,292
11/10/11 20:00,4,0,1,2,23.78,27.275,83,15.0013,31,203,234
4/1/11 9:00,1,0,1,1,6.56,7.575,64,15.0013,2,98,100
12/3/12 23:00,1,0,1,1,22.96,26.515,56,15.0013,10,53,63
7/2/11 21:00,1,0,1,1,13.31118303,17.24376592,74,0.158597896,5,67,39
6/4/11 15:00,2,0,1,1,21.32,25,32,22.0028,34,83,117
8/2/12 10:00,1,0,1,2,10.66,12.88,70,15.0013,1,107,108
3/4/11 15:00,2,0,0,2,18.86,22.725,33,0,174,118,292
4/1/12 15:00,1,0,1,2,7.38,7.575,37,22.0028,9,81,90
15/1/12 21:00,1,0,0,1,6.56,8.335,40,11.0014,1,71,72
2/9/12 23:00,3,0,0,3,27.06,29.545,89,6.0032,53,70,123
11/7/12 14:00,3,0,1,1,33.59890913,36.07275973,37,13.91730395,74,165,213
9/11/11 3:00,4,0,1,1,13.12,17.425,93,0,0,4,4
6/1/11 14:00,1,0,1,1,11.48,13.635,36,11.0014,11,59,70
7/9/12 23:00,3,0,1,1,28.28789245,29.54400848,90,16.53711666,33,220,242
14/9/11 12:00,3,0,1,1,30.34,34.09,58,15.0013,56,156,212
19/11/11 14:00,4,0,0,1,17.22,21.21,32,19.9995,121,228,349
6/10/11 23:00,4,0,1,1,18.04,21.97,88,6.0032,18,81,99
13/7/11 18:00,3,0,1,1,29.52,34.85,79,8.9981,51,412,463
5/11/11 22:00,4,0,0,1,11.784006,16.62360701,67,1.647693897,4,100,93
1/11/11 22:00,4,0,1,1,14.76,18.94,81,0,5,91,96
10/7/11 7:00,3,0,0,1,28.7,32.575,70,6.0032,27,38,65
18/4/11 0:00,2,0,1,1,18.86,22.725,47,6.0032,15,24,39
18/4/11 18:00,2,0,1,1,26.24,31.06,31,23.9994,41,321,362
16/10/12 4:00,4,0,1,1,17.22,21.21,67,11.0014,0,7,7
18/11/12 15:00,4,0,0,1,17.22,21.21,54,19.0012,89,318,407
7/7/12 2:00,3,0,0,1,31.16,37.12,72,11.0014,11,47,58
11/7/12 16:00,3,0,1,1,32.8,35.605,38,12.998,53,358,411
15/11/12 5:00,4,0,1,2,12.3,14.395,61,15.0013,3,34,37
12/9/11 20:00,3,0,1,1,27.06,31.06,65,0,41,258,299
12/10/12 23:00,4,0,1,1,14.76,17.425,57,12.998,11,89,100
1/5/12 19:00,2,0,1,1,28.7,32.575,54,8.9981,58,429,487
2/12/11 13:00,4,0,1,1,16.4,20.455,47,8.9981,19,188,207
4/6/12 18:00,2,0,1,1,26.24,31.06,38,26.0027,103,719,822
9/5/12 3:00,2,0,1,3,22.96,26.515,88,11.0014,0,2,2
12/1/11 16:00,1,0,1,1,9.02,9.85,44,22.0028,5,63,68
2/3/12 23:00,1,0,1,2,14.76,18.94,87,0,4,19,23
14/9/12 17:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894
12/4/11 6:00,2,0,1,2,22.14,25.76,68,19.0012,3,55,58
4/10/12 20:00,4,0,1,1,26.24,30.305,65,7.0015,50,391,441
5/1/11 6:00,1,0,1,1,8.2,9.85,47,15.0013,0,33,33
15/4/12 19:00,2,0,0,1,28.7,31.82,42,16.9979,114,265,379
11/6/12 8:00,2,0,1,1,27.05445484,31.3002053,69,7.511218889,45,585,640
5/3/12 7:00,1,0,1,1,7.38,9.85,59,8.9981,7,253,260
14/11/12 22:00,4,0,1,1,11.48,15.91,61,0,6,167,173
18/1/12 9:00,1,0,1,1,11.48,12.88,52,22.0028,6,196,202
18/2/12 8:00,1,0,0,1,9.980596862,13.08944977,86,0,15,108,114
14/7/12 1:00,3,0,0,2,28.7,32.575,51,7.0015,13,105,118
3/9/12 5:00,3,1,0,1,27.06,29.545,89,0,1,3,4
12/11/11 17:00,4,0,0,1,20.5,24.24,34,16.9979,92,193,285
2/6/12 15:00,2,0,0,1,26.24,31.06,38,16.9979,297,405,702
9/1/12 6:00,1,0,1,2,9.02,11.365,60,8.9981,3,85,88
16/5/12 4:00,2,0,1,1,22.14,25.76,94,8.9981,1,3,4
7/4/12 10:00,2,0,0,1,17.22,21.21,28,16.9979,187,176,363
7/6/11 23:00,2,0,1,1,27.88,31.82,79,7.0015,18,72,90
3/2/11 23:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
8/8/11 18:00,3,0,1,1,34.44,37.88,41,8.9981,64,465,529
7/9/11 6:00,3,0,1,3,24.6,27.275,88,7.0015,1,74,75
7/6/12 15:00,2,0,1,1,30.34,32.575,30,0,99,234,333
10/1/12 7:00,1,0,1,2,7.38,9.85,93,11.0014,3,219,222
4/10/11 5:00,4,0,1,1,16.4,20.455,82,8.9981,2,25,27
15/12/12 7:00,4,0,0,2,8.682905681,12.84457852,75,6.485432747,0,20,44
14/2/11 1:00,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
10/11/11 9:00,4,0,1,2,17.22,21.21,94,7.0015,23,188,211
14/6/12 8:00,2,0,1,1,24.6,30.305,64,22.0028,37,682,719
6/7/12 17:00,3,0,1,1,37.72,40.91,29,0,90,486,576
4/12/11 2:00,4,0,0,1,9.935175911,14.42060549,85,1.125797193,11,41,62
19/3/11 22:00,1,0,0,1,16.03817385,20.475805,39,23.47524926,23,59,88
2/12/12 21:00,4,0,0,2,16.85396476,23.06920417,76,15.2985227,19,63,105
1/12/11 0:00,4,0,1,1,11.4370667,13.02486344,54,22.27222594,0,4,45
17/12/12 19:00,4,0,1,2,17.22,21.21,88,8.9981,7,333,340
6/10/11 13:00,4,0,1,1,22.96,26.515,46,6.0032,33,158,191
18/1/11 18:00,1,0,1,2,8.809317793,10.95946621,77,12.00873278,0,130,135
6/6/11 17:00,2,0,1,1,31.98,34.09,33,19.0012,63,516,579
6/8/11 22:00,3,0,0,2,28.7,33.335,84,22.0028,24,96,120
1/3/12 3:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3
14/1/12 16:00,1,0,0,1,9.84,11.365,38,15.0013,28,178,206
7/11/11 15:00,4,0,1,1,22.96,26.515,37,7.0015,38,132,170
8/6/12 12:00,2,0,1,1,29.52,32.575,39,22.0028,89,280,369
16/7/11 21:00,3,0,0,1,28.7,32.575,58,15.0013,85,167,252
10/10/11 2:00,4,1,0,1,20.40973643,22.69412862,91,0,7,25,27
8/11/12 5:00,4,0,1,2,12.3,14.395,42,15.0013,0,35,35
14/7/12 7:00,3,0,0,1,26.24,29.545,78,19.0012,7,41,48
18/6/12 22:00,2,0,1,2,26.4550962,30.04526508,69,11.15652096,22,162,187
12/9/11 23:00,3,0,1,1,25.42,28.79,83,7.0015,7,62,69
19/9/12 5:00,3,0,1,2,20.27564942,26.23264595,70,19.04185942,2,53,69
12/4/11 22:00,2,0,1,2,14.9033011,20.15200751,96,20.95193141,3,47,86
13/1/12 6:00,1,0,1,2,10.66,12.88,75,15.0013,2,71,73
17/10/12 1:00,4,0,1,1,15.58,19.695,76,0,3,14,17
18/5/11 16:00,2,0,1,1,24.24669948,30.59227665,72,13.18736624,52,254,280
7/1/12 19:00,1,0,0,1,21.32,25,42,7.0015,44,171,215
15/5/12 8:00,2,0,1,2,23.78,27.275,88,6.0032,8,401,409
6/3/12 23:00,1,0,1,1,11.48,13.635,61,15.0013,3,51,54
9/11/12 23:00,4,0,1,1,12.86756435,17.13752326,81,6.736515711,23,131,175
13/10/12 20:00,4,0,0,1,16.4,20.455,54,6.0032,57,198,255
8/12/11 3:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1
16/12/11 15:00,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
9/9/12 11:00,3,0,0,1,27.06,31.06,47,16.9979,194,391,585
19/5/11 2:00,2,0,1,1,20.5,24.24,94,0,3,12,15
