datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,datetime_parsed,hour,day,month,year,weekday,is_weekend,bad_weather_peak,humid_temp,work_hour,weekend_hour,wind_weather,temp_hour,peak_morning,peak_evening
19/3/11 22:00,1,0,0,1,16.4,37,22.0028,72,2011-03-19 22:00:00,22,19,3,2011,5,1,22,606.8,0,22,22.0028,360.79999999999995,0,0
8/5/11 21:00,2,0,0,1,21.32,77,6.0032,127,2011-05-08 21:00:00,21,8,5,2011,6,1,21,1641.64,0,21,6.0032,447.72,0,0
9/10/11 12:00,4,0,0,1,26.24,44,6.0032,455,2011-10-09 12:00:00,12,9,10,2011,6,1,12,1154.56,0,12,6.0032,314.88,0,0
17/6/11 17:00,2,0,1,3,31.16,40,12.998,552,2011-06-17 17:00:00,17,17,6,2011,4,0,51,1246.4,17,0,38.994,529.72,0,1
1/7/12 20:00,3,0,0,1,34.44,39,8.9981,332,2012-07-01 20:00:00,20,1,7,2012,6,1,20,1343.1599999999999,0,20,8.9981,688.8,0,0
1/3/11 23:00,1,0,1,1,10.05044728,68,13.99821293,6,2011-03-01 23:00:00,23,1,3,2011,1,0,23,683.4304150400001,23,0,13.99821293,231.16028744,0,0
9/1/12 4:00,1,0,1,1,10.00527755,62,6.216321345,39,2012-01-09 04:00:00,4,9,1,2012,0,0,4,620.3272081,4,0,6.216321345,40.0211102,0,0
2/6/11 8:00,2,0,1,1,28.7,32,19.9995,467,2011-06-02 08:00:00,8,2,6,2011,3,0,8,918.4,8,0,19.9995,229.6,1,0
3/5/12 2:00,2,0,1,2,18.86,88,8.9981,17,2012-05-03 02:00:00,2,3,5,2012,3,0,4,1659.6799999999998,2,0,17.9962,37.72,0,0
17/1/11 7:00,1,1,0,2,6.56,50,8.9981,13,2011-01-17 07:00:00,7,17,1,2011,0,0,14,328.0,0,0,17.9962,45.919999999999995,1,0
18/1/12 13:00,1,0,1,1,11.77167448,42,30.90150128,137,2012-01-18 13:00:00,13,18,1,2012,2,0,13,494.41032816,13,0,30.90150128,153.03176824,0,0
18/10/12 21:00,4,0,1,2,22.14,77,12.998,283,2012-10-18 21:00:00,21,18,10,2012,3,0,42,1704.78,21,0,25.996,464.94,0,0
18/1/12 19:00,1,0,1,1,9.02,37,26.0027,256,2012-01-18 19:00:00,19,18,1,2012,2,0,19,333.74,19,0,26.0027,171.38,0,1
7/4/12 5:00,2,0,0,1,13.12,33,11.0014,2,2012-04-07 05:00:00,5,7,4,2012,5,1,5,432.96,0,5,11.0014,65.6,0,0
2/5/11 7:00,2,0,1,2,18.86,82,22.0028,209,2011-05-02 07:00:00,7,2,5,2011,0,0,14,1546.52,7,0,44.0056,132.01999999999998,1,0
3/4/12 5:00,2,0,1,1,13.12,66,6.0032,27,2012-04-03 05:00:00,5,3,4,2012,1,0,5,865.92,5,0,6.0032,65.6,0,0
15/12/12 13:00,4,0,0,1,15.58,54,16.9979,456,2012-12-15 13:00:00,13,15,12,2012,5,1,13,841.32,0,13,16.9979,202.54,0,0
13/10/11 17:00,4,0,1,3,25.42,83,16.9979,479,2011-10-13 17:00:00,17,13,10,2011,3,0,51,2109.86,17,0,50.993700000000004,432.14000000000004,0,1
16/2/12 3:00,1,0,1,2,12.3,61,0.0,1,2012-02-16 03:00:00,3,16,2,2012,3,0,6,750.3000000000001,3,0,0.0,36.900000000000006,0,0
10/10/11 21:00,4,1,0,1,22.96,88,6.0032,175,2011-10-10 21:00:00,21,10,10,2011,0,0,21,2020.48,0,0,6.0032,482.16,0,0
6/7/12 21:00,3,0,1,1,33.62,52,8.9981,300,2012-07-06 21:00:00,21,6,7,2012,4,0,21,1748.2399999999998,21,0,8.9981,706.02,0,0
15/11/11 5:00,4,0,1,1,23.02052704,67,17.49525354,37,2011-11-15 05:00:00,5,15,11,2011,1,0,5,1542.37531168,5,0,17.49525354,115.10263520000001,0,0
14/3/11 23:00,1,0,1,1,13.12,53,0.0,19,2011-03-14 23:00:00,23,14,3,2011,0,0,23,695.36,23,0,0.0,301.76,0,0
19/11/11 5:00,4,0,0,1,11.13135949,55,17.0761224,1,2011-11-19 05:00:00,5,19,11,2011,5,1,5,612.22477195,0,5,17.0761224,55.65679745,0,0
8/12/11 22:00,4,0,1,1,10.66,65,8.9981,92,2011-12-08 22:00:00,22,8,12,2011,3,0,22,692.9,22,0,8.9981,234.52,0,0
11/1/12 18:00,1,0,1,3,13.94,87,12.998,98,2012-01-11 18:00:00,18,11,1,2012,2,0,54,1212.78,18,0,38.994,250.92,0,1
10/11/12 21:00,4,0,0,1,16.83093475,65,1.965470071,217,2012-11-10 21:00:00,21,10,11,2012,5,1,21,1094.0107587500002,0,21,1.965470071,353.44962975000004,0,0
15/8/12 2:00,3,0,1,1,27.88,65,0.0,8,2012-08-15 02:00:00,2,15,8,2012,2,0,2,1812.2,2,0,0.0,55.76,0,0
12/7/11 16:00,3,0,1,1,35.26,44,19.0012,202,2011-07-12 16:00:00,16,12,7,2011,1,0,16,1551.4399999999998,16,0,19.0012,564.16,0,0
13/9/12 17:00,3,0,1,1,28.81174628,41,13.01741907,875,2012-09-13 17:00:00,17,13,9,2012,3,0,17,1181.28159748,17,0,13.01741907,489.79968676000004,0,1
14/11/12 23:00,4,0,1,1,9.84,70,8.9981,87,2012-11-14 23:00:00,23,14,11,2012,2,0,23,688.8,23,0,8.9981,226.32,0,0
18/9/11 1:00,3,0,0,1,18.86,77,15.0013,79,2011-09-18 01:00:00,1,18,9,2011,6,1,1,1452.22,0,1,15.0013,18.86,0,0
1/8/11 3:00,3,0,1,1,28.7,79,11.0014,4,2011-08-01 03:00:00,3,1,8,2011,0,0,3,2267.2999999999997,3,0,11.0014,86.1,0,0
15/8/12 5:00,3,0,1,1,26.24,78,7.0015,39,2012-08-15 05:00:00,5,15,8,2012,2,0,5,2046.7199999999998,5,0,7.0015,131.2,0,0
13/9/12 3:00,3,0,1,1,21.32,83,0.0,11,2012-09-13 03:00:00,3,13,9,2012,3,0,3,1769.56,3,0,0.0,63.96,0,0
8/5/12 15:00,2,0,1,3,25.99325326,73,16.88281116,156,2012-05-08 15:00:00,15,8,5,2012,1,0,45,1897.50748798,15,0,50.648433479999994,389.8987989,0,0
4/4/11 14:00,2,0,1,2,30.34,27,32.9975,123,2011-04-04 14:00:00,14,4,4,2011,0,0,28,819.18,14,0,65.995,424.76,0,0
3/11/12 2:00,4,0,0,2,13.39219741,50,17.59160005,52,2012-11-03 02:00:00,2,3,11,2012,5,1,4,669.6098704999999,0,2,35.1832001,26.78439482,0,0
13/2/12 15:00,1,0,1,1,14.76,27,8.9981,155,2012-02-13 15:00:00,15,13,2,2012,0,0,15,398.52,15,0,8.9981,221.4,0,0
1/6/11 21:00,2,0,1,1,30.34,70,19.0012,190,2011-06-01 21:00:00,21,1,6,2011,2,0,21,2123.8,21,0,19.0012,637.14,0,0
3/6/11 2:00,2,0,1,1,22.96,43,15.0013,12,2011-06-03 02:00:00,2,3,6,2011,4,0,2,987.2800000000001,2,0,15.0013,45.92,0,0
17/11/11 5:00,4,0,1,3,13.94,71,22.0028,22,2011-11-17 05:00:00,5,17,11,2011,3,0,15,989.74,5,0,66.0084,69.7,0,0
16/8/11 11:00,3,0,1,1,30.34,51,15.0013,150,2011-08-16 11:00:00,11,16,8,2011,1,0,11,1547.34,11,0,15.0013,333.74,0,0
3/2/12 17:00,1,0,1,1,16.4,37,6.0032,488,2012-02-03 17:00:00,17,3,2,2012,4,0,17,606.8,17,0,6.0032,278.79999999999995,0,1
8/11/12 15:00,4,0,1,1,18.04,18,27.9993,233,2012-11-08 15:00:00,15,8,11,2012,3,0,15,324.71999999999997,15,0,27.9993,270.59999999999997,0,0
18/8/11 2:00,3,0,1,1,27.06,65,15.0013,6,2011-08-18 02:00:00,2,18,8,2011,3,0,2,1758.8999999999999,2,0,15.0013,54.12,0,0
6/7/12 20:00,3,0,1,1,35.26,39,7.0015,336,2012-07-06 20:00:00,20,6,7,2012,4,0,20,1375.1399999999999,20,0,7.0015,705.1999999999999,0,0
14/8/11 6:00,3,0,0,2,26.24,94,7.0015,6,2011-08-14 06:00:00,6,14,8,2011,6,1,12,2466.56,0,6,14.003,157.44,0,0
1/9/11 10:00,3,0,1,1,27.88,61,8.9981,138,2011-09-01 10:00:00,10,1,9,2011,3,0,10,1700.6799999999998,10,0,8.9981,278.8,0,0
5/7/11 19:00,3,0,1,1,32.8,59,8.9981,368,2011-07-05 19:00:00,19,5,7,2011,1,0,19,1935.1999999999998,19,0,8.9981,623.1999999999999,0,1
16/8/12 11:00,3,0,1,1,31.16,37,6.0032,274,2012-08-16 11:00:00,11,16,8,2012,3,0,11,1152.92,11,0,6.0032,342.76,0,0
5/11/11 13:00,4,0,0,1,16.4,37,7.0015,355,2011-11-05 13:00:00,13,5,11,2011,5,1,13,606.8,0,13,7.0015,213.2,0,0
15/4/12 16:00,2,0,0,1,31.05665419,35,23.0776855,638,2012-04-15 16:00:00,16,15,4,2012,6,1,16,1086.98289665,0,16,23.0776855,496.90646704,0,0
7/2/12 22:00,1,0,1,1,12.99171067,58,12.10145023,104,2012-02-07 22:00:00,22,7,2,2012,1,0,22,753.51921886,22,0,12.10145023,285.81763474,0,0
13/1/11 2:00,1,0,1,1,5.74,50,23.9994,2,2011-01-13 02:00:00,2,13,1,2011,3,0,2,287.0,2,0,23.9994,11.48,0,0
14/7/12 9:00,3,0,0,1,27.06,74,12.998,282,2012-07-14 09:00:00,9,14,7,2012,5,1,9,2002.4399999999998,0,9,12.998,243.54,1,0
10/3/12 17:00,1,0,0,1,14.76,23,0.0,354,2012-03-10 17:00:00,17,10,3,2012,5,1,17,339.48,0,17,0.0,250.92,0,1
1/12/11 23:00,4,0,1,1,10.66,70,6.0032,73,2011-12-01 23:00:00,23,1,12,2011,3,0,23,746.2,23,0,6.0032,245.18,0,0
3/10/12 23:00,4,0,1,2,27.06,78,0.0,220,2012-10-03 23:00:00,23,3,10,2012,2,0,46,2110.68,23,0,0.0,622.38,0,0
19/8/11 16:00,3,0,1,1,32.10327031,51,0.735989523,345,2011-08-19 16:00:00,16,19,8,2011,4,0,16,1637.2667858099999,16,0,0.735989523,513.65232496,0,0
5/7/11 21:00,3,0,1,1,31.98,62,16.9979,245,2011-07-05 21:00:00,21,5,7,2011,1,0,21,1982.76,21,0,16.9979,671.58,0,0
18/5/12 14:00,2,0,1,1,27.06,34,8.9981,350,2012-05-18 14:00:00,14,18,5,2012,4,0,14,920.04,14,0,8.9981,378.84,0,0
10/12/11 20:00,4,0,0,1,8.581618588,31,14.0839144,123,2011-12-10 20:00:00,20,10,12,2011,5,1,20,266.03017622799996,0,20,14.0839144,171.63237175999998,0,0
4/8/11 1:00,3,0,1,2,27.06,94,6.0032,17,2011-08-04 01:00:00,1,4,8,2011,3,0,2,2543.64,1,0,12.0064,27.06,0,0
19/5/11 11:00,2,0,1,3,22.14,88,11.0014,164,2011-05-19 11:00:00,11,19,5,2011,3,0,33,1948.3200000000002,11,0,33.0042,243.54000000000002,0,0
16/5/12 0:00,2,0,1,2,23.78,88,0.0,39,2012-05-16 00:00:00,0,16,5,2012,2,0,0,2092.6400000000003,0,0,0.0,0.0,0,0
18/7/11 2:00,3,0,1,1,27.06,83,15.0013,10,2011-07-18 02:00:00,2,18,7,2011,0,0,2,2245.98,2,0,15.0013,54.12,0,0
19/2/12 11:00,1,0,0,2,10.66,56,22.0028,226,2012-02-19 11:00:00,11,19,2,2012,6,1,22,596.96,0,11,44.0056,117.26,0,0
3/2/12 16:00,1,0,1,1,16.4,37,7.0015,311,2012-02-03 16:00:00,16,3,2,2012,4,0,16,606.8,16,0,7.0015,262.4,0,0
13/2/11 16:00,1,0,0,2,17.22,28,22.0028,134,2011-02-13 16:00:00,16,13,2,2011,6,1,32,482.15999999999997,0,16,44.0056,275.52,0,0
12/10/11 8:00,4,0,1,2,22.14,88,26.0027,404,2011-10-12 08:00:00,8,12,10,2011,2,0,16,1948.3200000000002,8,0,52.0054,177.12,1,0
5/7/11 16:00,3,0,1,1,33.62,46,7.0015,281,2011-07-05 16:00:00,16,5,7,2011,1,0,16,1546.52,16,0,7.0015,537.92,0,0
10/8/11 18:00,3,0,1,1,33.62,28,19.9995,559,2011-08-10 18:00:00,18,10,8,2011,2,0,18,941.3599999999999,18,0,19.9995,605.16,0,1
6/5/12 5:00,2,0,0,3,21.32,83,11.0014,11,2012-05-06 05:00:00,5,6,5,2012,6,1,15,1769.56,0,5,33.0042,106.6,0,0
2/9/11 12:00,3,0,1,2,27.06,69,15.0013,260,2011-09-02 12:00:00,12,2,9,2011,4,0,24,1867.1399999999999,12,0,30.0026,324.71999999999997,0,0
1/11/11 9:00,4,0,1,1,16.4,66,11.0014,222,2011-11-01 09:00:00,9,1,11,2011,1,0,9,1082.3999999999999,9,0,11.0014,147.6,1,0
11/12/11 3:00,4,0,0,1,6.56,59,8.9981,19,2011-12-11 03:00:00,3,11,12,2011,6,1,3,387.03999999999996,0,3,8.9981,19.68,0,0
11/2/12 16:00,1,0,0,3,9.02,75,27.9993,146,2012-02-11 16:00:00,16,11,2,2012,5,1,48,676.5,0,16,83.9979,144.32,0,0
13/2/11 18:00,1,0,0,1,16.4,32,19.9995,95,2011-02-13 18:00:00,18,13,2,2011,6,1,18,524.8,0,18,19.9995,295.2,0,1
9/7/12 14:00,3,0,1,2,30.34,55,16.9979,242,2012-07-09 14:00:00,14,9,7,2012,0,0,28,1668.7,14,0,33.9958,424.76,0,0
6/4/12 6:00,2,0,1,1,10.84202359,48,24.69823414,78,2012-04-06 06:00:00,6,6,4,2012,4,0,6,520.4171323200001,6,0,24.69823414,65.05214154000001,0,0
17/7/11 7:00,3,0,0,1,26.24,73,11.0014,50,2011-07-17 07:00:00,7,17,7,2011,6,1,7,1915.52,0,7,11.0014,183.67999999999998,1,0
18/4/11 19:00,2,0,1,1,23.00807772,46,16.43086186,297,2011-04-18 19:00:00,19,18,4,2011,0,0,19,1058.37157512,19,0,16.43086186,437.15347668,0,1
8/5/12 16:00,2,0,1,3,26.73769511,71,14.15646149,389,2012-05-08 16:00:00,16,8,5,2012,1,0,48,1898.37635281,16,0,42.46938447,427.80312176,0,0
19/3/12 9:00,1,0,1,1,20.5,72,11.0014,331,2012-03-19 09:00:00,9,19,3,2012,0,0,9,1476.0,9,0,11.0014,184.5,1,0
7/6/11 11:00,2,0,1,2,31.16,52,16.9979,151,2011-06-07 11:00:00,11,7,6,2011,1,0,22,1620.32,11,0,33.9958,342.76,0,0
8/3/12 17:00,1,0,1,1,24.79200284,37,43.83311322,607,2012-03-08 17:00:00,17,8,3,2012,3,0,17,917.30410508,17,0,43.83311322,421.46404828,0,1
17/11/11 2:00,4,0,1,2,17.22,82,15.0013,5,2011-11-17 02:00:00,2,17,11,2011,3,0,4,1412.04,2,0,30.0026,34.44,0,0
16/7/11 22:00,3,0,0,1,28.7,65,19.0012,201,2011-07-16 22:00:00,22,16,7,2011,5,1,22,1865.5,0,22,19.0012,631.4,0,0
5/8/12 4:00,3,0,0,1,29.52,74,16.9979,14,2012-08-05 04:00:00,4,5,8,2012,6,1,4,2184.48,0,4,16.9979,118.08,0,0
13/2/12 9:00,1,0,1,1,4.631157673,51,12.94633405,197,2012-02-13 09:00:00,9,13,2,2012,0,0,9,236.189041323,9,0,12.94633405,41.680419056999995,1,0
11/5/12 21:00,2,0,1,1,24.6,28,7.0015,270,2012-05-11 21:00:00,21,11,5,2012,4,0,21,688.8000000000001,21,0,7.0015,516.6,0,0
3/12/11 16:00,4,0,0,1,15.58,46,0.0,305,2011-12-03 16:00:00,16,3,12,2011,5,1,16,716.68,0,16,0.0,249.28,0,0
7/3/11 10:00,1,0,1,1,9.84,60,19.9995,58,2011-03-07 10:00:00,10,7,3,2011,0,0,10,590.4,10,0,19.9995,98.4,0,0
13/4/11 0:00,2,0,1,2,16.56004746,100,19.59667359,32,2011-04-13 00:00:00,0,13,4,2011,2,0,0,1656.004746,0,0,39.19334718,0.0,0,0
9/8/11 13:00,3,0,1,1,34.44,49,11.0014,175,2011-08-09 13:00:00,13,9,8,2011,1,0,13,1687.56,13,0,11.0014,447.71999999999997,0,0
16/2/12 21:00,1,0,1,2,13.31650787,79,6.429335257,142,2012-02-16 21:00:00,21,16,2,2012,3,0,42,1052.00412173,21,0,12.858670514,279.64666527,0,0
16/5/12 8:00,2,0,1,1,23.78,83,0.0,650,2012-05-16 08:00:00,8,16,5,2012,2,0,8,1973.74,8,0,0.0,190.24,1,0
3/1/11 5:00,1,0,1,1,6.56,47,19.0012,3,2011-01-03 05:00:00,5,3,1,2011,0,0,5,308.32,5,0,19.0012,32.8,0,0
7/8/11 7:00,3,0,0,1,28.7,84,12.998,39,2011-08-07 07:00:00,7,7,8,2011,6,1,7,2410.7999999999997,0,7,12.998,200.9,1,0
4/1/11 11:00,1,0,1,1,9.02,51,19.9995,57,2011-01-04 11:00:00,11,4,1,2011,1,0,11,460.02,11,0,19.9995,99.22,0,0
12/4/12 8:00,2,0,1,1,13.12,66,22.0028,624,2012-04-12 08:00:00,8,12,4,2012,3,0,8,865.92,8,0,22.0028,104.96,1,0
4/9/11 2:00,3,0,0,1,27.06,83,12.998,60,2011-09-04 02:00:00,2,4,9,2011,6,1,2,2245.98,0,2,12.998,54.12,0,0
12/9/11 21:00,3,0,1,1,26.24,73,6.0032,195,2011-09-12 21:00:00,21,12,9,2011,0,0,21,1915.52,21,0,6.0032,551.04,0,0
19/10/12 16:00,4,0,1,3,25.42,69,23.9994,565,2012-10-19 16:00:00,16,19,10,2012,4,0,48,1753.98,16,0,71.9982,406.72,0,0
16/1/11 4:00,1,0,0,1,10.20238375,55,10.6163776,21,2011-01-16 04:00:00,4,16,1,2011,6,1,4,561.1311062499999,0,4,10.6163776,40.809535,0,0
3/12/12 22:00,4,0,1,1,17.22,82,7.0015,144,2012-12-03 22:00:00,22,3,12,2012,0,0,22,1412.04,22,0,7.0015,378.84,0,0
14/5/12 0:00,2,0,1,2,24.6,56,16.9979,35,2012-05-14 00:00:00,0,14,5,2012,0,0,0,1377.6000000000001,0,0,33.9958,0.0,0,0
15/2/12 2:00,1,0,1,1,12.3,61,0.0,4,2012-02-15 02:00:00,2,15,2,2012,2,0,2,750.3000000000001,2,0,0.0,24.6,0,0
8/9/11 14:00,3,0,1,2,28.50002564,82,22.31248836,124,2011-09-08 14:00:00,14,8,9,2011,3,0,28,2337.00210248,14,0,44.62497672,399.00035896,0,0
9/11/11 5:00,4,0,1,1,12.3,87,0.0,28,2011-11-09 05:00:00,5,9,11,2011,2,0,5,1070.1000000000001,5,0,0.0,61.5,0,0
3/1/11 21:00,1,0,1,1,7.38,64,8.9981,52,2011-01-03 21:00:00,21,3,1,2011,0,0,21,472.32,21,0,8.9981,154.98,0,0
5/4/11 20:00,2,0,1,1,14.19151054,48,19.74847429,85,2011-04-05 20:00:00,20,5,4,2011,1,0,20,681.19250592,20,0,19.74847429,283.8302108,0,0
19/1/12 11:00,1,0,1,1,6.56,55,11.0014,99,2012-01-19 11:00:00,11,19,1,2012,3,0,11,360.79999999999995,11,0,11.0014,72.16,0,0
3/6/12 18:00,2,0,0,1,28.7,34,16.9979,496,2012-06-03 18:00:00,18,3,6,2012,6,1,18,975.8,0,18,16.9979,516.6,0,1
19/5/11 10:00,2,0,1,2,22.14,83,0.0,130,2011-05-19 10:00:00,10,19,5,2011,3,0,20,1837.6200000000001,10,0,0.0,221.4,0,0
17/4/11 23:00,2,0,0,1,18.04,67,11.0014,56,2011-04-17 23:00:00,23,17,4,2011,6,1,23,1208.6799999999998,0,23,11.0014,414.91999999999996,0,0
1/4/12 9:00,2,0,0,2,14.76,81,8.9981,275,2012-04-01 09:00:00,9,1,4,2012,6,1,18,1195.56,0,9,17.9962,132.84,1,0
19/7/11 10:00,3,0,1,2,33.62,56,11.0014,141,2011-07-19 10:00:00,10,19,7,2011,1,0,20,1882.7199999999998,10,0,22.0028,336.2,0,0
7/11/12 20:00,4,0,1,2,13.12,49,22.0028,256,2012-11-07 20:00:00,20,7,11,2012,2,0,40,642.88,20,0,44.0056,262.4,0,0
11/3/12 1:00,1,0,0,1,9.84,52,11.0014,61,2012-03-11 01:00:00,1,11,3,2012,6,1,1,511.68,0,1,11.0014,9.84,0,0
9/10/12 16:00,4,0,1,2,20.5,72,11.0014,424,2012-10-09 16:00:00,16,9,10,2012,1,0,32,1476.0,16,0,22.0028,328.0,0,0
6/8/12 11:00,3,0,1,1,31.16,66,8.9981,260,2012-08-06 11:00:00,11,6,8,2012,0,0,11,2056.56,11,0,8.9981,342.76,0,0
2/2/11 1:00,1,0,1,3,9.02,93,12.998,3,2011-02-02 01:00:00,1,2,2,2011,2,0,3,838.86,1,0,38.994,9.02,0,0
15/4/12 21:00,2,0,0,1,25.42,57,16.9979,229,2012-04-15 21:00:00,21,15,4,2012,6,1,21,1448.94,0,21,16.9979,533.82,0,0
9/7/12 1:00,3,0,1,3,28.7,89,7.0015,18,2012-07-09 01:00:00,1,9,7,2012,0,0,3,2554.2999999999997,1,0,21.0045,28.7,0,0
4/3/11 11:00,1,0,1,1,11.48,52,15.0013,89,2011-03-04 11:00:00,11,4,3,2011,4,0,11,596.96,11,0,15.0013,126.28,0,0
14/5/11 16:00,2,0,0,2,22.14,94,12.998,295,2011-05-14 16:00:00,16,14,5,2011,5,1,32,2081.16,0,16,25.996,354.24,0,0
4/12/11 22:00,4,0,0,1,13.94,87,7.0015,64,2011-12-04 22:00:00,22,4,12,2011,6,1,22,1212.78,0,22,7.0015,306.68,0,0
18/4/11 20:00,2,0,1,1,24.6,33,19.9995,165,2011-04-18 20:00:00,20,18,4,2011,0,0,20,811.8000000000001,20,0,19.9995,492.0,0,0
9/9/12 19:00,3,0,0,1,27.49262029,36,16.39764612,490,2012-09-09 19:00:00,19,9,9,2012,6,1,19,989.73433044,0,19,16.39764612,522.35978551,0,1
13/1/12 23:00,1,0,1,1,6.877935569,47,11.93571654,53,2012-01-13 23:00:00,23,13,1,2012,4,0,23,323.262971743,23,0,11.93571654,158.192518087,0,0
6/12/11 19:00,4,0,1,3,18.86,100,19.9995,233,2011-12-06 19:00:00,19,6,12,2011,1,0,57,1886.0,19,0,59.99850000000001,358.34,0,1
1/6/12 1:00,2,0,1,1,26.24,53,15.0013,34,2012-06-01 01:00:00,1,1,6,2012,4,0,1,1390.72,1,0,15.0013,26.24,0,0
5/3/12 21:00,1,0,1,1,10.66,37,26.0027,120,2012-03-05 21:00:00,21,5,3,2012,0,0,21,394.42,21,0,26.0027,223.86,0,0
9/6/12 21:00,2,0,0,1,30.34,40,12.998,316,2012-06-09 21:00:00,21,9,6,2012,5,1,21,1213.6,0,21,12.998,637.14,0,0
19/4/11 17:00,2,0,1,1,21.92303503,61,7.426662253,397,2011-04-19 17:00:00,17,19,4,2011,1,0,17,1337.30513683,17,0,7.426662253,372.69159551,0,1
1/2/12 12:00,1,0,1,1,18.11984227,53,8.540969972,189,2012-02-01 12:00:00,12,1,2,2012,2,0,12,960.35164031,12,0,8.540969972,217.43810724,0,0
7/8/11 12:00,3,0,0,1,36.9,42,19.9995,370,2011-08-07 12:00:00,12,7,8,2011,6,1,12,1549.8,0,12,19.9995,442.79999999999995,0,0
4/3/11 6:00,1,0,1,2,6.56,74,6.0032,29,2011-03-04 06:00:00,6,4,3,2011,4,0,12,485.44,6,0,12.0064,39.36,0,0
9/5/12 11:00,2,0,1,2,26.23412204,60,19.09418232,229,2012-05-09 11:00:00,11,9,5,2012,2,0,22,1574.0473224,11,0,38.18836464,288.57534244,0,0
17/6/11 3:00,2,0,1,1,23.16782988,93,7.766051181,1,2011-06-17 03:00:00,3,17,6,2011,4,0,3,2154.6081788399997,3,0,7.766051181,69.50348964,0,0
8/9/11 8:00,3,0,1,3,24.98308336,93,10.72752031,200,2011-09-08 08:00:00,8,8,9,2011,3,0,24,2323.42675248,8,0,32.182560929999994,199.86466688,1,0
9/4/12 21:00,2,0,1,3,19.68,41,27.9993,165,2012-04-09 21:00:00,21,9,4,2012,0,0,63,806.88,21,0,83.9979,413.28,0,0
7/5/11 7:00,2,0,0,1,20.25605252,61,0.506082096,47,2011-05-07 07:00:00,7,7,5,2011,5,1,7,1235.61920372,0,7,0.506082096,141.79236764,1,0
14/10/11 1:00,4,0,1,1,23.78,94,8.9981,24,2011-10-14 01:00:00,1,14,10,2011,4,0,1,2235.32,1,0,8.9981,23.78,0,0
10/10/11 13:00,4,1,0,1,29.52,37,0.0,365,2011-10-10 13:00:00,13,10,10,2011,0,0,13,1092.24,0,0,0.0,383.76,0,0
1/2/12 15:00,1,0,1,1,24.6,35,19.0012,194,2012-02-01 15:00:00,15,1,2,2012,2,0,15,861.0,15,0,19.0012,369.0,0,0
11/3/12 3:00,1,0,0,1,9.84,60,8.9981,66,2012-03-11 03:00:00,3,11,3,2012,6,1,3,590.4,0,3,8.9981,29.52,0,0
19/7/12 12:00,3,0,1,1,34.44,49,19.0012,274,2012-07-19 12:00:00,12,19,7,2012,3,0,12,1687.56,12,0,19.0012,413.28,0,0
7/9/12 5:00,3,0,1,1,25.42,88,0.0,40,2012-09-07 05:00:00,5,7,9,2012,4,0,5,2236.96,5,0,0.0,127.10000000000001,0,0
2/9/11 5:00,3,0,1,2,24.6,83,8.9981,20,2011-09-02 05:00:00,5,2,9,2011,4,0,10,2041.8000000000002,5,0,17.9962,123.0,0,0
1/12/11 22:00,4,0,1,1,12.3,61,0.0,104,2011-12-01 22:00:00,22,1,12,2011,3,0,22,750.3000000000001,22,0,0.0,270.6,0,0
19/4/11 17:00,2,0,1,1,22.96,60,7.0015,411,2011-04-19 17:00:00,17,19,4,2011,1,0,17,1377.6000000000001,17,0,7.0015,390.32,0,1
9/6/12 0:00,2,0,0,1,26.24,53,7.0015,206,2012-06-09 00:00:00,0,9,6,2012,5,1,0,1390.72,0,0,7.0015,0.0,0,0
14/11/11 10:00,4,0,1,2,20.5,63,19.0012,111,2011-11-14 10:00:00,10,14,11,2011,0,0,20,1291.5,10,0,38.0024,205.0,0,0
3/1/12 5:00,1,0,1,1,6.892836133,54,11.46795283,10,2012-01-03 05:00:00,5,3,1,2012,1,0,5,372.213151182,5,0,11.46795283,34.464180665,0,0
5/1/11 21:00,1,0,1,1,8.2,51,12.998,43,2011-01-05 21:00:00,21,5,1,2011,2,0,21,418.2,21,0,12.998,172.2,0,0
6/11/12 15:00,4,0,1,1,13.94,46,16.9979,272,2012-11-06 15:00:00,15,6,11,2012,1,0,15,641.24,15,0,16.9979,209.1,0,0
9/4/12 0:00,2,0,1,1,19.71445208,37,19.02575044,45,2012-04-09 00:00:00,0,9,4,2012,0,0,0,729.43472696,0,0,19.02575044,0.0,0,0
13/8/11 0:00,3,0,0,1,27.88,51,7.0015,84,2011-08-13 00:00:00,0,13,8,2011,5,1,0,1421.8799999999999,0,0,7.0015,0.0,0,0
9/11/11 20:00,4,0,1,1,18.04,77,0.0,219,2011-11-09 20:00:00,20,9,11,2011,2,0,20,1389.08,20,0,0.0,360.79999999999995,0,0
9/6/11 11:00,2,0,1,1,36.9,42,15.0013,118,2011-06-09 11:00:00,11,9,6,2011,3,0,11,1549.8,11,0,15.0013,405.9,0,0
17/10/11 17:00,4,0,1,1,22.96,64,8.9981,620,2011-10-17 17:00:00,17,17,10,2011,0,0,17,1469.44,17,0,8.9981,390.32,0,1
3/8/11 9:00,3,0,1,2,30.34,55,12.998,195,2011-08-03 09:00:00,9,3,8,2011,2,0,18,1668.7,9,0,25.996,273.06,1,0
8/4/12 14:00,2,0,0,1,24.6,18,30.0026,503,2012-04-08 14:00:00,14,8,4,2012,6,1,14,442.8,0,14,30.0026,344.40000000000003,0,0
